Image,FPS_RadialSum,FPS_AngularSum,Label
10_72.jpg,170446.57319138935,31957.430763282584,dry
10_73.jpg,166959.18234405102,36670.55063156568,dry
10_74.jpg,177559.65985894835,34432.92771870382,dry
10_75.jpg,166602.15114004677,33957.52371437326,dry
10_76.jpg,176654.54947006385,34759.24902682045,dry
10_77.jpg,173585.42024134527,32584.86390850706,dry
10_78.jpg,169347.86528455687,33444.49826038122,dry
10_79.jpg,175212.4873035602,31942.90114878789,dry
10_8.jpg,172204.01706382792,31169.763852084143,dry
10_80.jpg,169689.3531207218,33730.472219128984,dry
10_9.jpg,176443.94088918978,33188.76564116721,dry
15_1.jpg,173850.88116057508,30420.294877772263,dry
15_10.jpg,171889.35679752805,33190.81102015927,dry
15_11.jpg,171834.21575098747,29953.211764943597,dry
15_12.jpg,175742.43855429176,32313.889868974264,dry
15_13.jpg,171544.0616391386,33477.04260660128,dry
15_14.jpg,176111.89186445653,32268.970441380163,dry
15_15.jpg,168981.98752404514,33115.971675847824,dry
15_16.jpg,170524.19174481693,33729.118587761586,dry
15_17.jpg,166674.7319112129,33537.48633747461,dry
15_18.jpg,170236.9305600877,32290.001509978974,dry
15_19.jpg,170161.40364262622,33605.94968879289,dry
15_2.jpg,171200.8304085783,33478.54623642866,dry
15_20.jpg,173545.64793325512,31782.240446497985,dry
15_21.jpg,177621.42802893574,29278.21123948998,dry
15_22.jpg,178468.69087855457,34368.21690580656,dry
15_23.jpg,175450.30174858458,32844.541453305465,dry
15_24.jpg,178510.59931700496,30221.145676525735,dry
15_25.jpg,170840.13440786905,30166.301571387998,dry
15_26.jpg,174343.10720263544,31319.3920945155,dry
15_27.jpg,168312.49627165074,29955.646557611937,dry
15_28.jpg,175500.4664504135,33714.63061602668,dry
15_29.jpg,164333.32120042213,32799.8573725821,dry
15_3.jpg,179474.92223978546,28610.638708485156,dry
15_30.jpg,171964.1660304424,31242.978724238346,dry
15_31.jpg,177996.82824214268,36094.24104037227,dry
15_32.jpg,169296.69735694205,31111.769566367337,dry
15_33.jpg,172449.4417780956,33849.61116067858,dry
15_34.jpg,175560.9126563444,29530.438425607234,dry
15_35.jpg,172724.69819774304,30050.31398084154,dry
15_36.jpg,177915.60056668255,32040.441822775196,dry
15_37.jpg,174503.07923190473,34031.01732236797,dry
15_38.jpg,180157.98434467573,31499.343255152573,dry
15_39.jpg,172627.41145508393,31187.67878076371,dry
15_4.jpg,178934.55724235682,31230.001830793382,dry
15_40.jpg,170163.93093278038,34892.401960591735,dry
15_41.jpg,165514.73385125876,29846.276870452635,dry
15_42.jpg,175255.62155393948,34624.52067236437,dry
15_43.jpg,169483.43983553653,34930.27609911628,dry
15_44.jpg,174807.85415860836,31484.13764976258,dry
15_45.jpg,170943.05655167348,31415.02677905929,dry
15_46.jpg,176345.763608467,32605.151846539928,dry
15_47.jpg,172134.34263723984,33602.80988368402,dry
15_48.jpg,165896.26157077914,32824.68041867315,dry
15_49.jpg,172298.01841474598,33349.14238726091,dry
15_5.jpg,178058.9792330646,34925.04850760349,dry
15_50.jpg,172935.53944773795,32188.01196101346,dry
15_51.jpg,177080.93195382008,35741.94068649482,dry
15_52.jpg,173158.23795177691,37107.17825965187,dry
15_53.jpg,174047.66371372648,34409.799451810635,dry
15_54.jpg,167039.32361679812,33779.48696862609,dry
15_55.jpg,169911.76353765265,37116.50171039531,dry
15_56.jpg,173091.53992555712,31547.716421585734,dry
15_57.jpg,166894.07304619122,38265.91444692015,dry
15_58.jpg,170156.28800581838,35618.09849872934,dry
15_59.jpg,179671.67388359926,36137.93232335871,dry
15_6.jpg,178190.64085065929,37638.57416440948,dry
15_60.jpg,180494.78771431374,31831.886951599063,dry
15_61.jpg,173774.33001475624,32910.62935588395,dry
15_62.jpg,176086.1604515493,29446.740591443275,dry
15_63.jpg,167971.89559318885,31787.741129145685,dry
15_64.jpg,176423.42184745046,33296.946466874426,dry
15_65.jpg,169384.7112580467,29014.202339254647,dry
15_66.jpg,169650.03354748405,32006.622368973298,dry
15_67.jpg,168408.37389328817,30213.920531250224,dry
15_68.jpg,168198.95167936772,31494.73318465082,dry
15_69.jpg,167301.11019286176,30846.63097871728,dry
15_7.jpg,177327.93807116448,34062.79565415964,dry
15_70.jpg,169958.52083270092,30170.830875137875,dry
15_71.jpg,167507.6403098599,34141.76911194458,dry
15_72.jpg,178665.76324637647,33637.49505339848,dry
15_73.jpg,179958.7697320005,30726.76420209643,dry
15_74.jpg,171443.32009540877,29979.972443746137,dry
15_75.jpg,178803.45881846975,33061.219967441546,dry
15_76.jpg,178448.46813400005,28989.513882690262,dry
15_77.jpg,169516.67424328995,34738.26984229957,dry
15_78.jpg,170815.45977130148,33797.38321401982,dry
15_79.jpg,170631.53298295956,32450.348175953633,dry
15_8.jpg,175989.3168414408,32239.121475893342,dry
15_80.jpg,171096.0362869139,30370.85339045389,dry
15_9.jpg,176297.76812228968,30695.06608648737,dry
2_1.jpg,167671.7518840415,30164.939467057357,dry
2_10.jpg,176332.37050857279,34134.410631776926,dry
2_11.jpg,172563.34901720428,34359.92110418119,dry
2_12.jpg,169449.0815867388,35190.94317946727,dry
2_13.jpg,172177.82660316737,34691.54256776942,dry
2_14.jpg,170985.75331516314,34709.99126596985,dry
2_15.jpg,174565.54520591654,38117.172769371595,dry
2_16.jpg,173309.8700598162,35048.21887125694,dry
2_17.jpg,172185.87618423358,34480.733604051704,dry
2_18.jpg,172917.57068180788,29323.650054125086,dry
2_19.jpg,173799.17064227242,31548.891406453142,dry
2_2.jpg,175135.25075802114,33588.80047556269,dry
2_20.jpg,175539.92702973043,37616.55618438459,dry
2_21.jpg,173845.92466852456,32080.999094633517,dry
2_22.jpg,168868.15700786104,32671.104916437464,dry
2_23.jpg,168340.8453203221,31395.315365015296,dry
2_24.jpg,172807.29485307587,33346.55782251736,dry
2_25.jpg,172024.88991361964,32256.36737290871,dry
2_26.jpg,173752.10887780134,30037.53683424939,dry
2_27.jpg,171603.82294598015,33330.29715363901,dry
2_28.jpg,172183.19307963148,32724.355134871792,dry
2_29.jpg,173224.33535606222,32597.872119477026,dry
2_3.jpg,164524.43133705173,33574.02731604842,dry
2_30.jpg,174850.0459503867,32466.384897161206,dry
2_31.jpg,166137.21005055014,31133.587734082343,dry
2_32.jpg,167703.5969299517,31884.50486391915,dry
2_33.jpg,174178.77459571513,33110.200771725176,dry
2_34.jpg,178711.97930395615,32823.15803491962,dry
2_35.jpg,166884.6484873372,34422.282826402785,dry
2_36.jpg,171611.79291330805,33855.488030066124,dry
2_37.jpg,175212.3800916973,32005.237265139924,dry
2_38.jpg,164552.51461496725,31567.254096155317,dry
2_39.jpg,174372.94740418406,31876.826858958993,dry
2_4.jpg,176771.77793664378,34426.43412413752,dry
2_40.jpg,166157.74324887074,33919.437477370324,dry
2_41.jpg,164518.8082211215,32581.435329982807,dry
2_42.jpg,165246.55618536155,32086.694182393494,dry
2_43.jpg,166940.51331030583,29402.871557410934,dry
2_44.jpg,173022.34377266403,33598.7842535657,dry
2_45.jpg,172317.8584029597,29267.79242569518,dry
2_46.jpg,168796.1801126611,32499.81946768662,dry
2_47.jpg,172052.56840729137,30181.03716839842,dry
2_48.jpg,170268.52196601906,30840.54018281421,dry
2_49.jpg,173867.42040716854,31687.44105907295,dry
2_5.jpg,176677.10625024958,32700.89805972035,dry
2_50.jpg,174134.40478148722,31619.57892822338,dry
2_51.jpg,179645.35979787758,33838.59478917053,dry
2_52.jpg,174486.41467187088,30406.36286825384,dry
2_53.jpg,171208.3588287415,33149.67974062941,dry
2_54.jpg,171729.76912767396,37651.95239474702,dry
2_55.jpg,173376.33650551963,33248.11725537308,dry
2_56.jpg,169164.628066546,30258.60230048863,dry
2_57.jpg,170581.03336368638,30392.62251557639,dry
2_58.jpg,168977.99157743758,31189.68279836051,dry
2_59.jpg,170819.42859963572,32461.61467319688,dry
2_6.jpg,174216.5143485567,35118.30937862,dry
2_60.jpg,173416.98012019903,31468.14952510036,dry
2_61.jpg,172552.39612373532,31725.453210596974,dry
2_62.jpg,173507.36701734734,33070.214952983646,dry
2_63.jpg,172597.19106089757,34950.0347131091,dry
2_64.jpg,176511.59608250833,31927.666802442327,dry
2_65.jpg,179694.0455907145,34568.89622420889,dry
2_66.jpg,174146.55463912225,29854.733324347435,dry
2_67.jpg,164691.46824261014,32342.787877613402,dry
2_68.jpg,171059.1873224684,28271.241596222393,dry
2_69.jpg,169103.91967353926,30814.53169518331,dry
2_7.jpg,177080.69694508988,33763.02687349171,dry
2_70.jpg,175807.4921638087,31543.53734323521,dry
2_71.jpg,171198.95649883247,35621.47498857229,dry
2_72.jpg,173869.89315830564,32928.57504550241,dry
2_73.jpg,174704.4205260625,31998.23016866386,dry
2_74.jpg,170532.4963579908,31473.77071420535,dry
2_75.jpg,177652.15039214405,31752.859778288155,dry
2_76.jpg,167032.30191317323,31823.391188713318,dry
2_77.jpg,167509.8246213909,37949.11499473284,dry
2_78.jpg,167024.81862039966,32872.85401284586,dry
2_79.jpg,171677.28197707873,32011.379668542566,dry
2_8.jpg,171496.37554939574,33716.58425886562,dry
2_80.jpg,173407.95413193124,31305.532388767926,dry
2_9.jpg,175869.13394875376,34008.779236373586,dry
20_1.jpg,175346.86027557732,27334.01913950164,medium
20_10.jpg,179645.20991822798,31113.631053432768,medium
20_11.jpg,175222.20345598046,30113.08300607668,medium
20_12.jpg,172775.7116516753,29615.633695004173,medium
20_13.jpg,170239.37479130944,31004.684522181484,medium
20_14.jpg,174325.51172102802,31437.513207130723,medium
20_15.jpg,170044.57225658602,30450.259009381105,medium
20_16.jpg,170201.13140215448,30097.168338898595,medium
20_17.jpg,177075.33101551287,32079.572294726633,medium
20_18.jpg,181099.43554624118,29822.366073303496,medium
20_19.jpg,173077.35302379707,30863.06644349849,medium
20_2.jpg,171358.88928954824,29358.836972105884,medium
20_20.jpg,177998.62261875428,30228.63781936258,medium
20_21.jpg,177613.483199944,30958.102645341594,medium
20_22.jpg,178865.4977074518,28711.070898200254,medium
20_23.jpg,176748.4736086556,33956.40696616003,medium
20_24.jpg,174770.03921894968,30631.588889640552,medium
20_25.jpg,177087.4409701432,31224.89001351405,medium
20_26.jpg,167502.29567873516,32449.148535320368,medium
20_27.jpg,170294.3497259153,31467.402418734735,medium
20_28.jpg,172665.2819792079,31698.769180901552,medium
20_29.jpg,172941.54565944214,32000.488579281347,medium
20_3.jpg,178559.94025326587,28432.647990637564,medium
20_30.jpg,172084.22376514456,34185.59743494074,medium
20_31.jpg,171496.07874009796,33979.99863371516,medium
20_32.jpg,172060.83174673864,29980.75048897991,medium
20_33.jpg,178404.87892622218,31535.06878411735,medium
20_34.jpg,179875.13392055963,30771.72698478344,medium
20_35.jpg,175786.2329048991,32501.584007512734,medium
20_36.jpg,170928.1068612015,33251.26022876222,medium
20_37.jpg,177709.27239661122,30892.002440475524,medium
20_38.jpg,172497.3667588395,31792.647855014577,medium
20_39.jpg,176869.82776920858,31988.093827843022,medium
20_4.jpg,181773.31704419586,26283.571237998898,medium
20_40.jpg,172152.60757199995,31392.870390914253,medium
20_41.jpg,174167.45372794446,30930.0183376886,medium
20_42.jpg,175113.4030481715,28001.813625365256,medium
20_43.jpg,173289.6591253076,28817.217282765156,medium
20_44.jpg,174200.78011103725,31914.971528677514,medium
20_45.jpg,177144.11762347698,29968.397881799618,medium
20_46.jpg,171999.4558641752,29989.447348643105,medium
20_47.jpg,177714.5456553901,31673.904300775604,medium
20_48.jpg,176422.17885410553,32500.059072683256,medium
20_49.jpg,172612.77736596973,31676.646073966047,medium
20_5.jpg,180874.5773452108,28217.843236947403,medium
20_50.jpg,174521.6489556776,30986.044499353673,medium
20_51.jpg,177461.838446792,30844.977291815154,medium
20_52.jpg,178406.2012921591,31021.729191346418,medium
20_53.jpg,175109.5664550355,29407.189695506964,medium
20_54.jpg,178088.67818199794,32362.4868862502,medium
20_55.jpg,178046.69129547395,29602.164659562513,medium
20_56.jpg,179001.89469122497,30121.664689028585,medium
20_57.jpg,176059.34211693204,31878.544912792266,medium
20_58.jpg,169949.87299009017,34112.489759816424,medium
20_59.jpg,174561.28470890236,29414.025238818922,medium
20_6.jpg,176362.00486759865,31104.936022924834,medium
20_60.jpg,177192.6014251459,31095.341414607232,medium
20_61.jpg,178188.43855977265,29566.747139447463,medium
20_62.jpg,175411.85825237058,28908.663004690574,medium
20_63.jpg,177006.94732687162,32563.565158476897,medium
20_64.jpg,170981.2623904758,31609.277470763293,medium
20_65.jpg,171163.64797864328,32092.741446131888,medium
20_66.jpg,177111.77655591146,31114.965037412185,medium
20_67.jpg,167242.88072977966,30842.95019793176,medium
20_68.jpg,169879.4988576478,30564.8020844198,medium
20_69.jpg,178358.11820826022,30021.75678318996,medium
20_7.jpg,180623.26139284094,29452.12209187466,medium
20_70.jpg,181146.30353621984,28585.740819765626,medium
20_71.jpg,173582.18536615,31288.99757688075,medium
20_72.jpg,177006.6641308139,29296.416884905866,medium
20_73.jpg,178857.36709248807,32310.78597597189,medium
20_74.jpg,173357.17552871502,33040.67154085053,medium
20_75.jpg,176280.2734600111,33096.32903198752,medium
20_76.jpg,173573.86420911615,31968.12127065506,medium
20_77.jpg,172708.23340014694,32905.43520855363,medium
20_78.jpg,180125.3532667805,32144.034887906313,medium
20_79.jpg,171455.2402786497,32604.11517310145,medium
20_8.jpg,180398.47562894356,31136.66922260276,medium
20_80.jpg,178242.96189446523,32060.397512282274,medium
20_9.jpg,172062.55807412384,28331.126088166355,medium
25_1.jpg,174643.43230526542,30851.35589892042,medium
25_10.jpg,172826.21513961238,30262.11893591935,medium
25_11.jpg,176902.0982408047,27669.605834635124,medium
25_12.jpg,178329.03821243532,28930.208625696017,medium
25_13.jpg,173817.13213073023,30087.455465692008,medium
25_14.jpg,177019.2980894313,30619.15971354102,medium
25_15.jpg,171050.20948828245,30000.473105164587,medium
25_16.jpg,175098.4957925359,31103.658556824244,medium
25_17.jpg,175851.37194342224,29978.44594461696,medium
25_18.jpg,173888.43960642882,30742.9563003051,medium
25_19.jpg,174772.30304982042,28290.24736266223,medium
25_2.jpg,171985.90303116973,30355.340674564814,medium
25_20.jpg,176327.8028556651,28743.469262021765,medium
25_21.jpg,170985.1156426752,30811.785459950224,medium
25_22.jpg,172136.74614455886,31480.389684514532,medium
25_23.jpg,170862.82433739674,32206.291590684537,medium
25_24.jpg,169731.35775146756,34321.25003950824,medium
25_25.jpg,172902.7153585728,28638.53285142628,medium
25_26.jpg,176367.45242197966,31376.223161529477,medium
25_27.jpg,172650.57954190002,32699.951638115028,medium
25_28.jpg,173811.25936836496,29543.95741257089,medium
25_29.jpg,176029.11823622242,31797.898667215322,medium
25_3.jpg,171304.5875307993,32203.240936364706,medium
25_30.jpg,168197.86893919294,36426.22725697164,medium
25_31.jpg,172813.84284805885,32854.88243640885,medium
25_32.jpg,169065.1990404812,34822.80439915916,medium
25_33.jpg,172496.3587286671,30243.274587222662,medium
25_34.jpg,178034.43221061182,32848.94954435424,medium
25_35.jpg,171228.8761700888,28329.41772633764,medium
25_36.jpg,179304.15880001464,28938.923431616935,medium
25_37.jpg,173652.85961476187,35256.183569253335,medium
25_38.jpg,177700.70480765624,32063.218285162442,medium
25_39.jpg,168827.82309893525,34201.76522976339,medium
25_4.jpg,173794.77949432126,29001.734710969136,medium
25_40.jpg,175571.61371246952,31172.16334102441,medium
25_41.jpg,173412.45701577823,32034.79772860625,medium
25_42.jpg,164172.51379692522,35143.51336057535,medium
25_43.jpg,173407.63284792317,31450.700602306555,medium
25_44.jpg,167912.68485621284,31307.107511865517,medium
25_45.jpg,171080.38782812015,31222.553969117333,medium
25_46.jpg,172590.25661808567,34340.57579398739,medium
25_47.jpg,174266.26340458103,34114.02831569911,medium
25_48.jpg,172229.2035934128,30729.17671160162,medium
25_49.jpg,172689.3765027292,31391.16471650134,medium
25_5.jpg,172220.78916754175,28829.48251198141,medium
25_50.jpg,171609.9964023129,33578.053042799576,medium
25_51.jpg,175317.51390431696,28341.677631663944,medium
25_52.jpg,167537.30516454176,33174.08309846821,medium
25_53.jpg,178653.5176581616,30657.552715814792,medium
25_54.jpg,171147.44578942293,32214.230142501838,medium
25_55.jpg,177324.98592063237,31197.973264935492,medium
25_56.jpg,177031.1594171193,31039.098737979642,medium
25_57.jpg,180966.45646901964,31812.393224155134,medium
25_58.jpg,171934.3703770783,32126.927098137043,medium
25_59.jpg,174520.84143618515,30778.441006016925,medium
25_6.jpg,176030.75788249704,31534.094947663736,medium
25_60.jpg,173322.76344023668,30097.979802972215,medium
25_61.jpg,177409.32865376715,30790.28617422212,medium
25_62.jpg,172178.16145134537,34834.410917909576,medium
25_63.jpg,174207.75656829093,30975.067875484376,medium
25_64.jpg,179684.15853197646,34111.747374887556,medium
25_65.jpg,173229.73108333003,32583.185020935543,medium
25_66.jpg,173104.54611045614,31526.019140131706,medium
25_67.jpg,170113.13656105782,35636.35723655143,medium
25_68.jpg,168813.1719231264,31371.405673518508,medium
25_69.jpg,168938.49254088502,28693.773447884447,medium
25_7.jpg,171969.8159185623,32833.255942042655,medium
25_70.jpg,166878.58977951383,28865.176542984358,medium
25_71.jpg,170765.67487945122,31857.724061082878,medium
25_72.jpg,168643.10723144392,33080.68252322785,medium
25_73.jpg,173599.89661981654,32764.934725562485,medium
25_74.jpg,169545.70548810725,32765.201300685527,medium
25_75.jpg,168586.47219228183,31853.781293809174,medium
25_76.jpg,172944.69775905352,31628.245552404733,medium
25_77.jpg,170128.78106507513,35464.688491303365,medium
25_78.jpg,172677.47080846067,29948.670595595002,medium
25_79.jpg,169153.84275963402,32489.6383519043,medium
25_8.jpg,167495.56041690652,33161.81192926736,medium
25_80.jpg,171371.3013292749,32863.76456894188,medium
25_9.jpg,180833.6933579748,30075.664208171962,medium
26_1.jpg,163810.05478666406,34775.77569117387,medium
26_10.jpg,173096.8478129352,33914.855703704336,medium
26_11.jpg,175928.897074087,38215.722298477114,medium
26_12.jpg,171093.67875085995,32714.0554821775,medium
26_13.jpg,168339.54184095192,34729.03332748026,medium
26_14.jpg,171795.67371809547,31474.128321312088,medium
26_15.jpg,170287.69673513746,41464.43812622398,medium
26_16.jpg,175112.0232634601,33736.29917676138,medium
26_17.jpg,173956.73605440868,32285.844164172166,medium
26_18.jpg,177360.17306589073,32152.380557617376,medium
26_19.jpg,170397.58685228525,36702.978761334045,medium
26_2.jpg,177207.38657485993,33914.95343830789,medium
26_20.jpg,177071.90971080918,35429.543219868334,medium
26_21.jpg,170356.41473642297,30487.946019485094,medium
26_22.jpg,164723.94847067323,35298.46166846543,medium
26_23.jpg,171256.75647915108,32481.573472484288,medium
26_24.jpg,168027.5924053925,33785.178179592156,medium
26_25.jpg,166476.85701386636,32768.68695144388,medium
26_26.jpg,176586.71693243115,36843.70193370743,medium
26_27.jpg,168988.5699827095,32954.20436658563,medium
26_28.jpg,173015.62526192988,36647.71025470203,medium
26_29.jpg,177869.89694517184,31999.32112170314,medium
26_3.jpg,171901.38903073306,33853.477750561724,medium
26_30.jpg,177218.14485339116,32153.481867773426,medium
26_31.jpg,172048.1464067738,34027.843094348194,medium
26_32.jpg,173203.67725487452,31829.719604965747,medium
26_33.jpg,173985.87703221245,36240.36623322495,medium
26_34.jpg,176800.54315348354,33665.7051175943,medium
26_35.jpg,178054.57113056452,33155.34781525997,medium
26_36.jpg,175477.11553223003,33659.82632372871,medium
26_37.jpg,168893.24768578334,32371.3638333899,medium
26_38.jpg,176851.72174646377,34002.4187812889,medium
26_39.jpg,171724.9445880408,33630.21791528976,medium
26_4.jpg,175045.32430397937,34238.75184532042,medium
26_40.jpg,173691.6646586064,33567.90097596178,medium
26_41.jpg,167743.78290325825,31689.97369348588,medium
26_42.jpg,173140.82624496066,33562.60575720331,medium
26_43.jpg,169693.07217089017,32583.603337746503,medium
26_44.jpg,169882.5459970146,34612.422428253296,medium
26_45.jpg,169718.78036564405,32360.575223501914,medium
26_46.jpg,169196.2810358858,31198.036766150828,medium
26_47.jpg,168861.82460990202,33642.32416176914,medium
26_48.jpg,172063.66749468382,34974.90885504762,medium
26_49.jpg,167224.87780931697,32464.162752015993,medium
26_5.jpg,177074.9881928819,31803.14082420473,medium
26_50.jpg,168430.08966488545,34732.005188005336,medium
26_51.jpg,175213.8270403345,34106.91255843007,medium
26_52.jpg,169804.86039916635,32807.224618869586,medium
26_53.jpg,165944.12891952074,34610.41096107419,medium
26_54.jpg,174824.76488960467,35334.99811928153,medium
26_55.jpg,176737.09529139637,32075.495784607836,medium
26_56.jpg,178704.8750465888,36987.32156687254,medium
26_57.jpg,175835.7844844592,33968.767583396584,medium
26_58.jpg,172897.4384948898,34521.745389998054,medium
26_59.jpg,178643.22097232458,34514.418643991616,medium
26_6.jpg,169435.96521476196,32721.958408302693,medium
26_60.jpg,179822.63743918325,34255.22843693236,medium
26_61.jpg,175566.37125504614,32829.9490139043,medium
26_62.jpg,169460.00607968512,34520.499746312846,medium
26_63.jpg,171699.80362402432,37139.99410772173,medium
26_64.jpg,176639.67880276314,33310.73438387151,medium
26_65.jpg,178833.79562267405,33444.0790587977,medium
26_66.jpg,171011.78525105215,36439.54462416204,medium
26_67.jpg,175944.77679129769,33534.26422166431,medium
26_68.jpg,176580.48286078163,32073.577833250154,medium
26_69.jpg,178891.97870434597,33413.14760861636,medium
26_7.jpg,171974.34317525066,32718.15086204794,medium
26_70.jpg,170691.02133762912,34018.73847324787,medium
26_71.jpg,172441.56164476863,31515.499063404215,medium
26_72.jpg,169813.5220329387,33236.84946090208,medium
26_73.jpg,169034.81236619008,36499.794900394496,medium
26_74.jpg,175646.2902130737,30835.33015919872,medium
26_75.jpg,169519.92539410986,34413.09924107998,medium
26_76.jpg,171937.25122145758,32623.155265161196,medium
26_77.jpg,180262.33568847363,33352.55281414188,medium
26_78.jpg,169960.5992455067,33606.69943481471,medium
26_79.jpg,173529.33871262267,33452.47488840339,medium
26_8.jpg,174970.11417580984,38695.336436337624,medium
26_80.jpg,175779.67085963427,33515.74648251361,medium
26_9.jpg,168812.2213047136,35996.8442965714,medium
33_1.jpg,170030.96070312068,36569.91045514615,medium
33_10.jpg,170721.34305244972,35499.18537409097,medium
33_11.jpg,166578.73155179486,36536.60683367292,medium
33_12.jpg,166557.9665515175,35213.24609999432,medium
33_13.jpg,175998.22116232794,39905.13761508212,medium
33_14.jpg,169408.31657088659,38570.50256037797,medium
33_15.jpg,165205.56867346913,39830.14044289036,medium
33_16.jpg,172315.13821995867,36098.54828418902,medium
33_17.jpg,177298.86771014956,36568.52998930253,medium
33_18.jpg,175873.41701561213,38749.0393867503,medium
33_19.jpg,178779.2021764432,36126.53993126533,medium
33_2.jpg,171666.3639456051,35284.316943374346,medium
33_20.jpg,170469.67533000745,36164.08051677217,medium
33_21.jpg,176116.36581639972,35494.35012309688,medium
33_22.jpg,175307.67183538724,35373.005292000584,medium
33_23.jpg,172296.2246519155,34950.5842036693,medium
33_24.jpg,176666.3032883363,37772.63594788699,medium
33_25.jpg,172726.80176716985,33956.84591425664,medium
33_26.jpg,176468.23469558705,35197.108048287715,medium
33_27.jpg,174571.16695486565,39122.77254458783,medium
33_28.jpg,168397.28501852398,36200.22337437392,medium
33_29.jpg,176439.8365441603,34125.88218708297,medium
33_3.jpg,177009.42666128,36213.74496345992,medium
33_30.jpg,167284.1834559183,34525.587019219936,medium
33_31.jpg,169912.24438102244,33754.157619972546,medium
33_32.jpg,168717.1505242666,35860.86747536999,medium
33_33.jpg,173460.92912708287,34266.7848245621,medium
33_34.jpg,175835.58392864,33733.39803541226,medium
33_35.jpg,173465.29388719267,35220.346227658985,medium
33_36.jpg,174514.04413464377,35512.28383234994,medium
33_37.jpg,170519.02835687602,35601.07672716454,medium
33_38.jpg,173254.28122409887,35055.13929235864,medium
33_39.jpg,173277.02353225928,35621.90896033154,medium
33_4.jpg,172180.0015158182,35745.59708506458,medium
33_40.jpg,166909.1282869418,32139.05351300966,medium
33_41.jpg,170682.20357429705,35268.16518968507,medium
